"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","break_id","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","task","success","rt","stimulus","response","timeout","failed_images","failed_audio","failed_video","slider_start","character","label_condition","question_order"
"","html-keyboard-response","10","59825","0.0-10.0","60125","DH-003","19:50:9","","","","","","","","","","","","Instr_Task","","4946","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">The video will intermittently pause while you watch to assess how certain <strong>you</strong> are that different characters in the show are guilty or innocent of having committed the murder.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","11","62255","0.0-11.0","60125","DH-003","19:50:11","","","","","","","","","","","","Instr_Task","","2429","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">These certainty assessments tend to be flexible and may shift upon hearing something that a character says or seeing something that a character does or events that occur when a character is not on screen.<br><br><br>Some of this information may influence your assessments only slightly while other information may influence your assessments a great deal.<br><br><br>When prompted, please update your rating of how certain you are of each character's innocence or guilt at that moment in time. <br><br><br> Please try to be as precise as you can.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","12","64010","0.0-12.0","60125","DH-003","19:50:13","","","","","","","","","","","","Instr_Task","","1754","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">These certainty assessments will be assessed on a continuous scale. <br><br><br> The scale ranges from 100% certain that a character is guilty to 100% certain that a character is innocent.<br><br><br>Leaving the scale in the middle (i.e., 0% certain) would indicate that you are completely uncertain whether a character is innocent or guilt.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","13","64888","0.0-13.0","60125","DH-003","19:50:14","","","","","","","","","","","","Instr_Task","","877","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">After your first rating, we will mark the scale where you had last rated that character to hopefully make updating your certainty rating easier. <br><br><br>A progress bar at the top will show the order in which you will assess the characters.<br><br><br>A portrait in the center of the screen will identify which character you are assessing at that moment.<br><br><br>Let's look at an example of what this looks like.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","preload","14","66522","0.0-14.0","60125","DH-003","19:50:16","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","image-slider-response-modified","15","110402","0.0-15.0","60125","DH-003","19:50:59","","","","","","","","","","","","Practice","","43878","components/portraits/StimImgFernandoAlves.PNG","-41","","","","","0","Fernando Alves","B",""
"","image-slider-response-modified","16","122904","0.0-16.0-0.0-0.0","60125","DH-003","19:51:12","","","","","","","","","","","","PracticeFailure","","12499","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","0","Fernando Alves","B",""
"","html-keyboard-response","17","126526","0.0-17.0","60125","DH-003","19:51:16","","","","","","","","","","","","PracticeSuccess","","3621","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Great! If you have any questions that you must have answered before continuing, please contact study staff via the recruitment platform.<br><br><br>If you are ready to start, we will present the background information.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","image-keyboard-response-modified","18","143304","0.0-18.0","60125","DH-003","19:51:32","","","","","","","","","","","","Background","","16775","[""components/portraits/StimImgJonathanFraser.PNG"",""components/portraits/StimImgElenaAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","19","151689","0.0-19.0","60125","DH-003","19:51:41","","","","","","","","","","","","Background","","8383","[""components/portraits/StimImgJonathanFraser.PNG"",""components/portraits/StimImgElenaAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","20","164971","0.0-20.0","60125","DH-003","19:51:54","","","","","","","","","","","","Background","","13281","[""components/portraits/StimImgHenryFraser.PNG"",""components/portraits/StimImgMiguelAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","21","176229","0.0-21.0","60125","DH-003","19:52:5","","","","","","","","","","","","Background","","11258","[""components/portraits/StimImgGraceFraser.PNG"",""components/portraits/StimImgFernandoAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","22","185120","0.0-22.0","60125","DH-003","19:52:14","","","","","","","","","","","","Background","","8889","[""components/portraits/StimImgFranklinReinhardt.PNG"",""components/portraits/StimImgSylviaSteinetz.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","23","194517","0.0-23.0","60125","DH-003","19:52:24","","","","","","","","","","","","Background","","9396","[""components/portraits/StimImgHaleyFitzgerald.PNG"",""components/portraits/StimImgRobertAdelman.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","24","199182","0.0-24.0","60125","DH-003","19:52:28","","","","","","","","","","","","Background","","4664","[""components/portraits/StimImgJoeMendoza.PNG""]"," ","","","","","","","",""
"","html-keyboard-response","25","200423","0.0-25.0","60125","DH-003","19:52:29","","","","","","","","","","","","Instr_ExpStart","","1240","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","preload","26","233450","0.0-26.0","60125","DH-003","19:53:2","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","browser-check","27","234451","0.0-27.0","60125","DH-003","19:53:3","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.14","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","28","298788","0.0-28.0","60125","DH-003","19:54:8","","","","","","","","","","","","video 0","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","29","331588","0.0-29.0","60125","DH-003","19:54:41","","","","","","","","","","","","assessment 0","","32796","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","0","Fernando Alves","B",""
"","image-slider-response-modified","30","343639","0.0-30.0","60125","DH-003","19:54:53","","","","","","","","","","","","assessment 1","","12048","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","0","Franklin Reinhardt","B",""
"","image-slider-response-modified","31","347764","0.0-31.0","60125","DH-003","19:54:57","","","","","","","","","","","","assessment 2","","4122","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","0","Miguel Alves","B",""
"","image-slider-response-modified","32","355854","0.0-32.0","60125","DH-003","19:55:5","","","","","","","","","","","","assessment 3","","8088","components/portraits/StimImgGraceFraser.PNG","-45","","","","","0","Grace Fraser","B",""
"","image-slider-response-modified","33","362181","0.0-33.0","60125","DH-003","19:55:11","","","","","","","","","","","","assessment 4","","6324","components/portraits/StimImgElenaAlves.PNG","-100","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","34","365947","0.0-34.0","60125","DH-003","19:55:15","","","","","","","","","","","","assessment 5","","3763","components/portraits/StimImgJonathanFraser.PNG","-46","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","35","369534","0.0-35.0","60125","DH-003","19:55:19","","","","","","","","","","","","assessment 6","","3584","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","36","372476","0.0-36.0","60125","DH-003","19:55:22","","","","","","","","","","","","assessment 7","","2938","components/portraits/StimImgHenryFraser.PNG","-100","","","","","0","Henry Fraser","B",""
"","html-keyboard-response","37","373478","0.0-37.0","60125","DH-003","19:55:23","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","38","374483","0.0-38.0","60125","DH-003","19:55:24","1470","919","true","chrome","129.0.0","false","Mac OS","true","59.85","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","39","459802","0.0-39.0","60125","DH-003","19:56:49","","","","","","","","","","","","video 1","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","40","480235","0.0-40.0","60125","DH-003","19:57:9","","","","","","","","","","","","assessment 0","","20429","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","41","480726","0.0-41.0","60125","DH-003","19:57:10","","","","","","","","","","","","assessment 1","","487","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","42","481085","0.0-42.0","60125","DH-003","19:57:10","","","","","","","","","","","","assessment 2","","356","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","43","481445","0.0-43.0","60125","DH-003","19:57:10","","","","","","","","","","","","assessment 3","","356","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","44","481747","0.0-44.0","60125","DH-003","19:57:11","","","","","","","","","","","","assessment 4","","298","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","45","482008","0.0-45.0","60125","DH-003","19:57:11","","","","","","","","","","","","assessment 5","","257","components/portraits/StimImgJonathanFraser.PNG","-46","","","","","-46","Jonathan Fraser","B",""
"","image-slider-response-modified","46","482245","0.0-46.0","60125","DH-003","19:57:11","","","","","","","","","","","","assessment 6","","233","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","47","482482","0.0-47.0","60125","DH-003","19:57:12","","","","","","","","","","","","assessment 7","","233","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","48","483485","0.0-48.0","60125","DH-003","19:57:13","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","49","484481","0.0-49.0","60125","DH-003","19:57:14","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.35","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","50","565805","0.0-50.0","60125","DH-003","19:58:35","","","","","","","","","","","","video 2","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","51","570270","0.0-51.0","60125","DH-003","19:58:39","","","","","","","","","","","","assessment 0","","4463","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","52","572182","0.0-52.0","60125","DH-003","19:58:41","","","","","","","","","","","","assessment 1","","1908","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","53","573285","0.0-53.0","60125","DH-003","19:58:42","","","","","","","","","","","","assessment 2","","1100","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","54","573750","0.0-54.0","60125","DH-003","19:58:43","","","","","","","","","","","","assessment 3","","462","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","55","574094","0.0-55.0","60125","DH-003","19:58:43","","","","","","","","","","","","assessment 4","","341","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","56","574429","0.0-56.0","60125","DH-003","19:58:43","","","","","","","","","","","","assessment 5","","332","components/portraits/StimImgJonathanFraser.PNG","-46","","","","","-46","Jonathan Fraser","B",""
"","image-slider-response-modified","57","574780","0.0-57.0","60125","DH-003","19:58:44","","","","","","","","","","","","assessment 6","","348","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","58","575098","0.0-58.0","60125","DH-003","19:58:44","","","","","","","","","","","","assessment 7","","315","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","59","576100","0.0-59.0","60125","DH-003","19:58:45","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","60","577113","0.0-60.0","60125","DH-003","19:58:46","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.07","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","61","646504","0.0-61.0","60125","DH-003","19:59:56","","","","","","","","","","","","video 3","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","62","649977","0.0-62.0","60125","DH-003","19:59:59","","","","","","","","","","","","assessment 0","","3469","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","63","650548","0.0-63.0","60125","DH-003","20:0:0","","","","","","","","","","","","assessment 1","","568","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","64","651364","0.0-64.0","60125","DH-003","20:0:0","","","","","","","","","","","","assessment 2","","813","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","65","651921","0.0-65.0","60125","DH-003","20:0:1","","","","","","","","","","","","assessment 3","","554","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","66","652534","0.0-66.0","60125","DH-003","20:0:2","","","","","","","","","","","","assessment 4","","610","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","67","653179","0.0-67.0","60125","DH-003","20:0:2","","","","","","","","","","","","assessment 5","","642","components/portraits/StimImgJonathanFraser.PNG","-46","","","","","-46","Jonathan Fraser","B",""
"","image-slider-response-modified","68","653922","0.0-68.0","60125","DH-003","20:0:3","","","","","","","","","","","","assessment 6","","740","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","69","654715","0.0-69.0","60125","DH-003","20:0:4","","","","","","","","","","","","assessment 7","","789","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","70","655718","0.0-70.0","60125","DH-003","20:0:5","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","71","656713","0.0-71.0","60125","DH-003","20:0:6","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.43","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","72","734112","0.0-72.0","60125","DH-003","20:1:23","","","","","","","","","","","","video 4","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","73","737111","0.0-73.0","60125","DH-003","20:1:26","","","","","","","","","","","","assessment 0","","2996","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","74","737601","0.0-74.0","60125","DH-003","20:1:27","","","","","","","","","","","","assessment 1","","487","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","75","737977","0.0-75.0","60125","DH-003","20:1:27","","","","","","","","","","","","assessment 2","","372","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","76","738304","0.0-76.0","60125","DH-003","20:1:27","","","","","","","","","","","","assessment 3","","324","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","77","738687","0.0-77.0","60125","DH-003","20:1:28","","","","","","","","","","","","assessment 4","","380","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","78","753522","0.0-78.0","60125","DH-003","20:1:43","","","","","","","","","","","","assessment 5","","14833","components/portraits/StimImgJonathanFraser.PNG","-35","","","","","-46","Jonathan Fraser","B",""
"","image-slider-response-modified","79","754266","0.0-79.0","60125","DH-003","20:1:43","","","","","","","","","","","","assessment 6","","740","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","80","755001","0.0-80.0","60125","DH-003","20:1:44","","","","","","","","","","","","assessment 7","","731","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","81","756004","0.0-81.0","60125","DH-003","20:1:45","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","82","757011","0.0-82.0","60125","DH-003","20:1:46","1470","919","true","chrome","129.0.0","false","Mac OS","true","59.65","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","83","854284","0.0-83.0","60125","DH-003","20:3:23","","","","","","","","","","","","video 5","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","84","859178","0.0-84.0","60125","DH-003","20:3:28","","","","","","","","","","","","assessment 0","","4891","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","85","859824","0.0-85.0","60125","DH-003","20:3:29","","","","","","","","","","","","assessment 1","","642","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","86","860420","0.0-86.0","60125","DH-003","20:3:29","","","","","","","","","","","","assessment 2","","593","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","87","862037","0.0-87.0","60125","DH-003","20:3:31","","","","","","","","","","","","assessment 3","","1614","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","88","862437","0.0-88.0","60125","DH-003","20:3:31","","","","","","","","","","","","assessment 4","","396","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","89","863034","0.0-89.0","60125","DH-003","20:3:32","","","","","","","","","","","","assessment 5","","595","components/portraits/StimImgJonathanFraser.PNG","-35","","","","","-35","Jonathan Fraser","B",""
"","image-slider-response-modified","90","863647","0.0-90.0","60125","DH-003","20:3:33","","","","","","","","","","","","assessment 6","","608","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","91","864251","0.0-91.0","60125","DH-003","20:3:33","","","","","","","","","","","","assessment 7","","601","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","92","865253","0.0-92.0","60125","DH-003","20:3:34","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","93","866244","0.0-93.0","60125","DH-003","20:3:35","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.67","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","94","935627","0.0-94.0","60125","DH-003","20:4:45","","","","","","","","","","","","video 6","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","95","938430","0.0-95.0","60125","DH-003","20:4:47","","","","","","","","","","","","assessment 0","","2800","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","96","939215","0.0-96.0","60125","DH-003","20:4:48","","","","","","","","","","","","assessment 1","","781","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","97","939941","0.0-97.0","60125","DH-003","20:4:49","","","","","","","","","","","","assessment 2","","723","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","98","943903","0.0-98.0","60125","DH-003","20:4:53","","","","","","","","","","","","assessment 3","","3959","components/portraits/StimImgGraceFraser.PNG","-45","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","99","945202","0.0-99.0","60125","DH-003","20:4:54","","","","","","","","","","","","assessment 4","","1295","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","100","958324","0.0-100.0","60125","DH-003","20:5:7","","","","","","","","","","","","assessment 5","","13118","components/portraits/StimImgJonathanFraser.PNG","-30","","","","","-35","Jonathan Fraser","B",""
"","image-slider-response-modified","101","959272","0.0-101.0","60125","DH-003","20:5:8","","","","","","","","","","","","assessment 6","","945","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","102","959942","0.0-102.0","60125","DH-003","20:5:9","","","","","","","","","","","","assessment 7","","667","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","103","960945","0.0-103.0","60125","DH-003","20:5:10","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","104","961943","0.0-104.0","60125","DH-003","20:5:11","1470","919","true","chrome","129.0.0","false","Mac OS","true","60.26","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","105","1085250","0.0-105.0","60125","DH-003","20:7:14","","","","","","","","","","","","video 7","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","106","1087520","0.0-106.0","60125","DH-003","20:7:17","","","","","","","","","","","","assessment 0","","2267","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","107","1093197","0.0-107.0","60125","DH-003","20:7:22","","","","","","","","","","","","assessment 1","","5674","components/portraits/StimImgFranklinReinhardt.PNG","-45","","","","","-50","Franklin Reinhardt","B",""
"","image-slider-response-modified","108","1095092","0.0-108.0","60125","DH-003","20:7:24","","","","","","","","","","","","assessment 2","","1892","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","109","1104125","0.0-109.0","60125","DH-003","20:7:33","","","","","","","","","","","","assessment 3","","9030","components/portraits/StimImgGraceFraser.PNG","-31","","","","","-45","Grace Fraser","B",""
"","image-slider-response-modified","110","1105236","0.0-110.0","60125","DH-003","20:7:34","","","","","","","","","","","","assessment 4","","1107","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","111","1116141","0.0-111.0","60125","DH-003","20:7:45","","","","","","","","","","","","assessment 5","","10902","components/portraits/StimImgJonathanFraser.PNG","-34","","","","","-30","Jonathan Fraser","B",""
"","image-slider-response-modified","112","1117382","0.0-112.0","60125","DH-003","20:7:46","","","","","","","","","","","","assessment 6","","1238","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","113","1117783","0.0-113.0","60125","DH-003","20:7:47","","","","","","","","","","","","assessment 7","","398","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","html-keyboard-response","114","1118786","0.0-114.0","60125","DH-003","20:7:48","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","115","1119792","0.0-115.0","60125","DH-003","20:7:49","1470","919","true","chrome","129.0.0","false","Mac OS","true","59.76","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","116","1213061","0.0-116.0","60125","DH-003","20:9:22","","","","","","","","","","","","video 8","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","117","1216769","0.0-117.0","60125","DH-003","20:9:26","","","","","","","","","","","","assessment 0","","3705","components/portraits/StimImgFernandoAlves.PNG","-50","","","","","-50","Fernando Alves","B",""
"","image-slider-response-modified","118","1226784","0.0-118.0","60125","DH-003","20:9:36","","","","","","","","","","","","assessment 1","","10012","components/portraits/StimImgFranklinReinhardt.PNG","-50","","","","","-45","Franklin Reinhardt","B",""
"","image-slider-response-modified","119","1227527","0.0-119.0","60125","DH-003","20:9:37","","","","","","","","","","","","assessment 2","","740","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","120","1229071","0.0-120.0","60125","DH-003","20:9:38","","","","","","","","","","","","assessment 3","","1541","components/portraits/StimImgGraceFraser.PNG","-31","","","","","-31","Grace Fraser","B",""
"","image-slider-response-modified","121","1231031","0.0-121.0","60125","DH-003","20:9:40","","","","","","","","","","","","assessment 4","","1957","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
